0.130000 -0.000550
0.131000 -0.000552
0.132000 -0.000554
0.133000 -0.000556
0.134000 -0.000558
0.135000 -0.000560
0.136000 -0.000562
0.137000 -0.000564
0.138000 -0.000565
0.139000 -0.000567
0.140000 -0.000568
0.141000 -0.000569
0.142000 -0.000571
0.143000 -0.000572
0.144000 -0.000573
0.145000 -0.000573
0.146000 -0.000574
0.147000 -0.000575
0.148000 -0.000575
0.149000 -0.000575
0.150000 -0.000575
0.151000 -0.000575
0.152000 -0.000574
0.153000 -0.000574
0.154000 -0.000573
0.155000 -0.000572
0.156000 -0.000571
0.157000 -0.000570
0.158000 -0.000568
0.159000 -0.000566
0.160000 -0.000565
0.161000 -0.000562
0.162000 -0.000560
0.163000 -0.000557
0.164000 -0.000554
0.165000 -0.000551
0.166000 -0.000548
0.167000 -0.000544
0.168000 -0.000540
0.169000 -0.000536
0.170000 -0.000531
0.171000 -0.000527
0.172000 -0.000522
0.173000 -0.000516
0.174000 -0.000511
0.175000 -0.000505
0.176000 -0.000498
0.177000 -0.000492
0.178000 -0.000485
0.179000 -0.000478
0.180000 -0.000470
0.181000 -0.000462
0.182000 -0.000454
0.183000 -0.000445
0.184000 -0.000436
0.185000 -0.000427
0.186000 -0.000417
0.187000 -0.000407
0.188000 -0.000396
0.189000 -0.000386
0.190000 -0.000374
0.191000 -0.000363
0.192000 -0.000350
0.193000 -0.000338
0.194000 -0.000325
0.195000 -0.000312
0.196000 -0.000298
0.197000 -0.000283
0.198000 -0.000269
0.199000 -0.000254
