0.130000 -0.000486
0.131000 -0.000489
0.132000 -0.000491
0.133000 -0.000493
0.134000 -0.000496
0.135000 -0.000498
0.136000 -0.000500
0.137000 -0.000502
0.138000 -0.000504
0.139000 -0.000506
0.140000 -0.000507
0.141000 -0.000509
0.142000 -0.000510
0.143000 -0.000512
0.144000 -0.000513
0.145000 -0.000514
0.146000 -0.000515
0.147000 -0.000516
0.148000 -0.000516
0.149000 -0.000517
0.150000 -0.000517
0.151000 -0.000517
0.152000 -0.000517
0.153000 -0.000517
0.154000 -0.000516
0.155000 -0.000515
0.156000 -0.000514
0.157000 -0.000513
0.158000 -0.000512
0.159000 -0.000511
0.160000 -0.000509
0.161000 -0.000507
0.162000 -0.000505
0.163000 -0.000502
0.164000 -0.000499
0.165000 -0.000497
0.166000 -0.000493
0.167000 -0.000490
0.168000 -0.000486
0.169000 -0.000482
0.170000 -0.000478
0.171000 -0.000473
0.172000 -0.000469
0.173000 -0.000463
0.174000 -0.000458
0.175000 -0.000452
0.176000 -0.000446
0.177000 -0.000440
0.178000 -0.000433
0.179000 -0.000426
0.180000 -0.000419
0.181000 -0.000411
0.182000 -0.000403
0.183000 -0.000394
0.184000 -0.000386
0.185000 -0.000377
0.186000 -0.000367
0.187000 -0.000357
0.188000 -0.000347
0.189000 -0.000336
0.190000 -0.000325
0.191000 -0.000314
0.192000 -0.000302
0.193000 -0.000289
0.194000 -0.000277
