0.130000 -0.000449
0.131000 -0.000452
0.132000 -0.000455
0.133000 -0.000458
0.134000 -0.000461
0.135000 -0.000463
0.136000 -0.000466
0.137000 -0.000468
0.138000 -0.000471
0.139000 -0.000473
0.140000 -0.000475
0.141000 -0.000477
0.142000 -0.000479
0.143000 -0.000480
0.144000 -0.000482
0.145000 -0.000483
0.146000 -0.000485
0.147000 -0.000486
0.148000 -0.000487
0.149000 -0.000488
0.150000 -0.000488
0.151000 -0.000489
0.152000 -0.000489
0.153000 -0.000489
0.154000 -0.000489
0.155000 -0.000488
0.156000 -0.000488
0.157000 -0.000487
0.158000 -0.000486
0.159000 -0.000485
0.160000 -0.000483
0.161000 -0.000482
0.162000 -0.000480
0.163000 -0.000478
0.164000 -0.000475
0.165000 -0.000473
0.166000 -0.000470
0.167000 -0.000467
0.168000 -0.000463
0.169000 -0.000459
0.170000 -0.000455
0.171000 -0.000451
0.172000 -0.000447
0.173000 -0.000442
0.174000 -0.000437
0.175000 -0.000431
0.176000 -0.000425
0.177000 -0.000419
0.178000 -0.000413
0.179000 -0.000406
0.180000 -0.000399
0.181000 -0.000392
0.182000 -0.000384
0.183000 -0.000376
0.184000 -0.000367
0.185000 -0.000358
0.186000 -0.000349
0.187000 -0.000339
0.188000 -0.000329
0.189000 -0.000319
0.190000 -0.000308
0.191000 -0.000297
0.192000 -0.000285
0.193000 -0.000273
0.194000 -0.000260
